tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
LINC01359	-	-	LINC01359	LINC01359	TSS36262	chr1:64979576-65002476	-	-	0.0477619947368421	0.007148884	6.68104206710336	2.55197561020544	0.0479096068640795	0.620476421457685	0.477128011623561	12	3	0	0	0.0246863636363636
RAVER2	-	-	RAVER2	RAVER2	TSS29401	chr1:64745094-64833231	-	-	0.587654878947368	0.261800112	2.24467008229304	2.07999574779135	0.0264875247126908	0.577669209731549	0.444210532235615	43	36	2	0.244247	0.402510125
PIN1P1	-	-	PIN1P1	PIN1P1	TSS21463	chr1:69919321-69920317	-	-	0.106779821052632	0.303747072	-2.84461117283839	1.4993961951179	-0.0461267964611998	0.620476421457685	0.477128011623561	37	20	2	0.0980021	0.218693031818182
ST6GALNAC3	-	-	ST6GALNAC3	ST6GALNAC3	TSS33573	chr1:76074703-76630984	-	-	0.160660315789474	0.060089236	2.67369543173213	0.976984932922329	0.00177793967260499	0.368656521216597	0.283485958301043	36	18	0	0.0915939	0.103517656818182
LOC101927587	-	-	LOC101927587	LOC101927587	TSS3623	chr1:83575788-83860996	-	-	0.00912709473684211	0.001296496	7.03981712002359	2.21939678538719	0.0138378704578632	0.53822660328721	0.413880334769245	11	0	0	0	0.00467789090909091
NTNG1	-	-	NTNG1	NTNG1	TSS15306,TSS29840	chr1:107140006-107481853	-	-	0.00771032105263158	0.000514288	14.9922243035645	2.7751872045357	0.0289437275583794	0.592027481481433	0.455251618429154	6	0	0	0	0.00362166590909091
LOC440600	-	-	LOC440600	LOC440600	TSS29770	chr1:110286375-110339171	-	-	0.0695685684210526	0.028172772	2.4693547522073	0.95349066145365	0.00206658015269317	0.390215188831785	0.300063935894974	33	5	0	0.03084085	0.0460482295454545
TMIGD3	-	-	TMIGD3	TMIGD3	TSS2326,TSS29272	chr1:111483347-111564003	-	-	0.8771168	0.247146472453816	3.5489755985245	1.2411924137138	2.50474556393341e-05	0.152526481115725	0.117288351560104	43	33	5	0.356532	0.519179113894214
FAM212B-AS1	-	-	FAM212B-AS1	FAM212B-AS1	TSS16128	chr1:111739840-111747798	-	-	0.153356976736842	0.0513612012	2.98585261157876	1.51419483648854	0.00674128512106487	0.50333020533328	0.387046037134748	30	15	0	0.021957	0.0954048315454546
AMPD1	-	-	AMPD1	AMPD1	TSS20570	chr1:114673098-114695618	-	-	0.00695178947368421	0.00047256	14.7109139023282	3.52678702997159	0.0319897690589794	0.592102427612934	0.455309249787034	6	0	0	0	0.00327040909090909
LOC101928977	-	-	LOC101928977	LOC101928977	TSS19058	chr1:115922572-115977276	-	-	0.0768343684210526	0.002130972	36.0560197041785	3.2592701817672	0.0289437275583794	0.592027481481433	0.455251618429154	6	4	0	0	0.0343892568181818
PGLYRP3	-	-	PGLYRP3	PGLYRP3	TSS35109	chr1:153297861-153310718	-	-	0.00984375263157895	0	Inf	3.33577040698823	0.0186974481775008	0.556461552075258	0.427902470915625	4	0	0	0	0.00425071136363636
LENEP	-	-	LENEP	LENEP	TSS20190	chr1:154993585-154994315	-	-	0.0507784052631579	0.002608604	19.4657392471827	3.62365196515621	0.0319897690589794	0.592102427612934	0.455309249787034	6	3	0	0	0.0234092
EFNA1	-	-	EFNA1	EFNA1	TSS31351	chr1:155127872-155134910	-	-	0.199306489473684	0.063588076	3.13433747348613	2.03200361944925	0.0320805150083365	0.593331195575597	0.456254135997851	30	16	1	0.0758192	0.122193754545455
PCP4L1	-	-	PCP4L1	PCP4L1	TSS27062	chr1:161258726-161285450	-	-	0.117848684210526	0.248240972	-2.10643821492771	1.09980286579721	-0.0437663740352712	0.618107208596858	0.475306157025535	31	24	0	0.1203055	0.191935211363636
OLFML2B	-	-	OLFML2B	OLFML2B	TSS10605	chr1:161983191-162024465	-	-	0.720872515789474	0.209026596	3.44871193228193	1.51363074578389	0.0214979041651961	0.568584564479934	0.437224708801703	40	31	5	0.222308	0.430050970454545
FMO1	-	-	FMO1	FMO1	TSS25020,TSS2779	chr1:171248470-171285978	-	-	0.00781696842105263	0	Inf	3.06542594692562	0.00768695444552016	0.50333020533328	0.387046037134748	5	0	0	0	0.00337550909090909
SLC9C2	-	-	SLC9C2	SLC9C2	TSS21337	chr1:173500464-173603094	-	-	0.00842425105263158	0.0020258452	4.15838833718962	1.92070379120549	0.0236890269262812	0.575879175372009	0.442834048770379	13	0	0	0	0.00478879318181818
ZNF648	-	-	ZNF648	ZNF648	TSS34901	chr1:182054569-182061712	-	-	0.00359157578947368	0.0131208724	-3.65323556263385	1.9633330585077	-0.0296834947052892	0.592027481481433	0.455251618429154	20	1	0	0	0.00900594886363636
RGL1	-	-	RGL1	RGL1	TSS21741,TSS9460	chr1:183636046-183928551	-	-	2.42217636842105	1.066869824	2.27035793302281	1.09866049395097	0.00119263217055117	0.319516084522737	0.245698416278137	43	42	23	1.02249	1.65211583181818
LOC100506747	-	-	LOC100506747	LOC100506747	TSS32434	chr1:202986451-203007265	-	-	0.0934441315789474	0.030712032	3.04259033003571	1.55965899555456	0.0106837118329511	0.53822660328721	0.413880334769245	26	9	0	0.02721465	0.0578008931818182
CAMK1G	-	-	CAMK1G	CAMK1G	TSS34778	chr1:209583699-209613939	-	-	0.156978947368421	0.0462892072	3.39126454877847	1.78786250101003	0.0165480564840181	0.549240215891004	0.42234947702947	25	10	0	0.01839685	0.0940870495454545
TGFB2	-	-	TGFB2	TGFB2	TSS14194	chr1:218345333-218444619	-	-	0.0666994054984647	0.0285526960439716	2.336010770953	1.22855053154873	0.0292462576682009	0.592027481481433	0.455251618429154	41	8	0	0.0238505	0.0450251387629573
MARC1	-	-	MARC1	MARC1	TSS27517	chr1:220786696-220814399	-	-	0.515854947368421	0.20269408	2.5449926676123	0.87697165774234	0.000907874693865429	0.319516084522737	0.245698416278137	41	38	2	0.2475595	0.337922636363636
C1orf95	-	-	C1orf95	C1orf95	TSS30922	chr1:226548799-226609214	-	-	0.0128329794736842	0.0033295904	3.85422167053467	1.93349405742841	0.0185017708065034	0.556461552075258	0.427902470915625	22	0	0	0.001250105	0.00743332659090909
RNA5S10	-	-	RNA5S10	RNA5S10	TSS6053	chr1:228646037-228646158	-	-	55.6074957894737	17.7894312	3.12587261303069	1.82309284971966	0.0247873638439156	0.575879175372009	0.442834048770379	33	33	33	12.86425	34.1199590909091
DISC2	-	-	DISC2	DISC2	TSS1993	chr1:231814625-231818517	-	-	0.0104164094736842	0.0022173576	4.69766783385964	1.7570717139689	0.0128279491049542	0.53822660328721	0.413880334769245	16	0	0	0	0.00575785727272727
TRIM58	-	-	TRIM58	TRIM58	TSS11123	chr1:247857198-247880136	-	-	0.25730905	0.0795523364	3.23446251416445	1.70827312137385	0.0177368134894794	0.556461552075258	0.427902470915625	39	17	2	0.0743622	0.156310917272727
OR2G6	-	-	OR2G6	OR2G6	TSS30625	chr1:248521646-248522597	-	-	0.0102961526315789	0	Inf	3.20817243319453	0.0186974481775008	0.556461552075258	0.427902470915625	4	0	0	0	0.00444606590909091
FAM150B	-	-	FAM150B	FAM150B	TSS9895	chr2:279560-288308	-	-	0.0646318315789474	0.000787336	82.0892624990441	2.72251640928929	0.00055231361680581	0.319516084522737	0.245698416278137	10	5	0	0	0.02835655
LINC01249	-	-	LINC01249	LINC01249	TSS10546	chr2:4628217-4656222	-	-	0.00471558421052632	0	Inf	2.99903118862807	0.00768695444552016	0.50333020533328	0.387046037134748	5	0	0	0	0.002036275
C2orf48	-	-	C2orf48	C2orf48	TSS18048	chr2:10141381-10211730	-	-	0.0766322578947368	0.027279264	2.80917615280005	1.49185026692284	0.0285071132468468	0.591545127757495	0.454880702685633	24	8	0	0.020412	0.0485907840909091
SNORA80B	-	-	SNORA80B	SNORA80B	TSS21284	chr2:10446713-10446849	-	-	6.51802947368421	0.8822852	7.38766724601547	2.36531795141791	0.0308210326163636	0.592102427612934	0.455309249787034	12	12	12	0	3.31590204545455
VSNL1	-	-	VSNL1	VSNL1	TSS20256	chr2:17540539-17656439	-	-	0.234055726315789	0.043648084	5.36233678242989	1.60208181268168	0.00249440559058039	0.421935634551091	0.324456020219967	24	17	0	0.02246335	0.125869565909091
OSR1	-	-	OSR1	OSR1	TSS14392	chr2:19351484-19358611	-	-	0.00770698947368421	0.001595848	4.82940071591042	2.30796198529788	0.042817559239893	0.618107208596858	0.475306157025535	8	0	0	0	0.00423475
SDC1	-	-	SDC1	SDC1	TSS22595,TSS27290	chr2:20200796-20225433	-	-	0.205060247368421	0.067479728	3.03884223375087	1.11405635121424	0.000686433485016522	0.319516084522737	0.245698416278137	37	20	0	0.0897442	0.126889497727273
TCF23	-	-	TCF23	TCF23	TSS31244	chr2:27149076-27152951	-	-	0.00990701578947368	0	Inf	3.9673176640855	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.00427802954545455
CYP1B1-AS1	-	-	CYP1B1-AS1	CYP1B1-AS1	TSS8640	chr2:38131104-38181851	-	-	0.0662133368421053	0.020889528	3.16969042297678	1.82874540877606	0.0112987761192425	0.53822660328721	0.413880334769245	21	6	0	0	0.0404611727272727
CYP1B1	-	-	CYP1B1	CYP1B1	TSS12002	chr2:38067602-38076181	-	-	0.688719736842105	0.23474928	2.93385239282568	1.55910474232759	0.0329446997271013	0.59946237991744	0.460968835368777	41	31	5	0.204323	0.430781977272727
LINC01122	-	-	LINC01122	LINC01122	TSS952	chr2:58520752-59063766	-	-	0.0236657942105263	0.1200836896	-5.07414577054794	2.57862705635015	-0.0456419478061739	0.618107208596858	0.475306157025535	32	5	1	0.0185501	0.0784486893181818
LOC101927438	-	-	LOC101927438	LOC101927438	TSS15239	chr2:64846129-64863631	-	-	0.0162819736842105	0.045139296	-2.77234792755954	1.34758144915021	-0.0278821419397243	0.58745140094291	0.45173274787603	25	2	0	0.0173003	0.0326781795454545
LOC100133985	-	-	LOC100133985	LOC100133985	TSS36274	chr2:70124035-70125316	-	-	0.205287984210526	0.097471556	2.10613221574637	1.49149844608018	0.0313341326101125	0.592102427612934	0.455309249787034	22	16	0	0.0212801	0.14402865
LOC101927053	-	-	LOC101927053	LOC101927053	TSS27355	chr2:96919105-96925837	-	-	0.00223349684210526	0	Inf	3.8491049519977	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.000964464545454546
SULT1C2P1	-	-	SULT1C2P1	SULT1C2P1	TSS14397	chr2:108322237-108353798	-	-	0.0524947578947368	0.0112674	4.65899478981281	3.21177037686541	0.00139459323543969	0.335855416714621	0.258262879342915	10	3	0	0	0.0290701227272727
SH3RF3	-	-	SH3RF3	SH3RF3	TSS34210	chr2:109129540-109504636	-	-	0.142991827894737	0.0317684772	4.50106018599899	1.65952062866612	0.00990817288887577	0.528796466449332	0.406628838526689	33	9	0	0.03131705	0.0797967422727273
MERTK	-	-	MERTK	MERTK	TSS7593	chr2:111898613-112029368	-	-	2.18701821052632	0.5243474	4.17093364156343	1.34259685811293	0.000740873555692063	0.319516084522737	0.245698416278137	43	43	14	0.5387375	1.24231888636364
TMEM37	-	-	TMEM37	TMEM37	TSS6210	chr2:119431869-119438520	-	-	1.91474909473684	0.856105644	2.23658038953057	0.936218379104234	0.010203396799047	0.528796466449332	0.406628838526689	44	40	23	1.08535	1.31324713409091
LOC101928161	-	-	LOC101928161	LOC101928161	TSS7572	chr2:133266194-133284758	-	-	0.0809642631578947	0.01574744	5.14142382240509	3.47220648596728	0.0428265729042465	0.618107208596858	0.475306157025535	6	6	0	0	0.04390925
KCNJ3	-	-	KCNJ3	KCNJ3	TSS13668	chr2:154698580-154858352	-	-	0.0110338594736842	0.0032856204	3.35822710185395	1.78755535335362	0.00952001645587419	0.52463475301399	0.403428604017073	18	0	0	0	0.00663145090909091
GAD1	-	-	GAD1	GAD1	TSS32734	chr2:170816689-170861149	-	-	0.167266168421053	0.0469977588	3.55902435971165	1.81003631714766	0.0400083985150636	0.618107208596858	0.475306157025535	33	12	0	0.03243445	0.0989318447727273
HOXD3	-	-	HOXD3	HOXD3	TSS27140	chr2:176164076-176173098	-	-	0.00291103789473684	0	Inf	4.19789942678985	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.00125703909090909
COL3A1	-	-	COL3A1	COL3A1	TSS34728	chr2:188974372-189012746	-	-	0.127954018947368	0.0086713308	14.7559840465743	4.80199455722695	0.040038992743872	0.618107208596858	0.475306157025535	24	2	1	0.005918655	0.0601797643181818
CXCR1	-	-	CXCR1	CXCR1	TSS16915	chr2:218162844-218166993	-	-	0.845195736842105	0.308405472	2.74053417846654	1.49822679268071	0.00741086989445084	0.50333020533328	0.387046037134748	41	39	5	0.301298	0.540201268181818
LINC00608	-	-	LINC00608	LINC00608	TSS20230	chr2:218976283-218977922	-	-	0.00881154210526316	0.001107848	7.95374645733274	2.68797074228361	0.0319897690589794	0.592102427612934	0.455309249787034	6	0	0	0	0.00443444318181818
TUBA4B	-	-	TUBA4B	TUBA4B	TSS8603	chr2:219253242-219272188	-	-	0.174448831578947	0.385076536	-2.20738959679264	1.51668934213363	-0.0322312991958759	0.595216062026645	0.457703542535898	35	22	2	0.1061636	0.294123663636364
PID1	-	-	PID1	PID1	TSS9700	chr2:229023972-229271341	-	-	0.285367210526316	0.086433688	3.30157392481408	1.57484450785358	0.0142514408050254	0.53822660328721	0.413880334769245	35	20	1	0.08451135	0.1723368
LOC401052	-	-	LOC401052	LOC401052	TSS32383	chr3:10006417-10011095	-	-	0.108362294865523	0.238506296745444	-2.20100817393568	0.950610292930553	-0.0339870903467437	0.59946237991744	0.460968835368777	43	25	0	0.1127105	0.182307750479114
VENTXP7	-	-	VENTXP7	VENTXP7	TSS32849	chr3:21405725-21406685	-	-	0.00807655263157895	0	Inf	3.75704092455568	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.00348760227272727
CX3CR1	-	-	CX3CR1	CX3CR1	TSS10762,TSS16250,TSS2340,TSS7301	chr3:39263493-39281735	-	-	2.28720073684211	0.54613428	4.18798237100609	2.9510304895844	0.0208747584087437	0.568584564479934	0.437224708801703	42	39	10	0.5043245	1.29795843181818
LSMEM2	-	-	LSMEM2	LSMEM2	TSS35874	chr3:50279026-50288114	-	-	0.0273606715416474	0.0116867886778812	2.34116251228458	3.05508107116577	0.0191213695330894	0.556461552075258	0.427902470915625	44	3	0	2.23864e-07	0.0184550562781439
PCBP4	-	-	PCBP4	PCBP4	TSS28799,TSS32797,TSS35459	chr3:51957453-51967466	-	-	0.547702084210526	1.40105212	-2.55805511863172	1.86783848993132	-0.0109706782796943	0.53822660328721	0.413880334769245	44	43	10	0.5479765	1.03256005909091
STAB1	-	-	STAB1	STAB1	TSS12767	chr3:52495339-52524495	-	-	3.10499247368421	1.5192794	2.04372709436079	0.942672007665701	0.0264875247126908	0.577669209731549	0.444210532235615	44	44	28	1.39016	2.20401913636364
CACNA2D3	-	-	CACNA2D3	CACNA2D3	TSS35610	chr3:54122665-55074557	-	-	0.0575917315789474	0.00793676535518	7.25632282191127	2.41001260102847	0.0072601618577969	0.50333020533328	0.387046037134748	27	3	0	0.0106678	0.0293786825881705
CADPS	-	-	CADPS	CADPS	TSS625	chr3:62398345-62875389	-	-	0.00729629526315789	0.0018124828	4.02558041552609	1.82363162116579	0.0339029401092672	0.59946237991744	0.460968835368777	14	0	0	0	0.00418049272727273
PROK2	-	-	PROK2	PROK2	TSS9995	chr3:71771654-71785206	-	-	0.843697557894737	0.403143216	2.09279859962901	1.0863570900307	0.0491975641169471	0.620476421457685	0.477128011623561	41	38	7	0.37324	0.593382590909091
LOC101929607	-	-	LOC101929607	LOC101929607	TSS5350	chr3:107430929-107463912	-	-	0.0268121736842105	0.001892052	14.1709496801412	2.43191612479081	0.00226235612000836	0.402237010008493	0.309308360720436	11	1	0	0	0.0126530136363636
LINC01279	-	-	LINC01279	LINC01279	TSS17801	chr3:112596793-112601969	-	-	0.0392436005263158	0.017723036	2.21427076750935	1.19282019429896	0.0464588770068978	0.620476421457685	0.477128011623561	28	1	0	0.01720055	0.0270160070454545
FBXO40	-	-	FBXO40	FBXO40	TSS4106	chr3:121593322-121630292	-	-	0.0289719736842105	0.0139640896	2.07474848086126	1.17837673402049	0.0254811292881626	0.577669209731549	0.444210532235615	28	0	0	0.01321055	0.0204447668181818
ALG1L	-	-	ALG1L	ALG1L	TSS18547	chr3:125929274-125937044	-	-	0.0271133052636037	0.188239108044366	-6.94268390423996	2.08938034505143	-0.0301975744301083	0.592102427612934	0.455309249787034	30	13	2	8.23975003083765e-15	0.118662056843582
ACPP	-	-	ACPP	ACPP	TSS12160	chr3:132317366-132368302	-	-	0.537883389473684	0.21474964	2.50469984244763	1.25422811711202	0.0414382864258596	0.618107208596858	0.475306157025535	39	29	4	0.1986135	0.354284668181818
SOX14	-	-	SOX14	SOX14	TSS3405	chr3:137764291-137766330	-	-	0.0126284894736842	0.001573792	8.02424302174888	1.79598175805552	0.00104985187778541	0.319516084522737	0.245698416278137	12	0	0	0	0.00634741136363636
ESYT3	-	-	ESYT3	ESYT3	TSS5826	chr3:138434572-138478414	-	-	0.0222423473684211	0.00855394	2.60024589468959	2.03319310125453	0.00440723883918229	0.490189605684028	0.376941304762389	26	1	0	0.00791245	0.0144648431818182
TM4SF4	-	-	TM4SF4	TM4SF4	TSS21552	chr3:149474580-149503394	-	-	0.0141665	0.000966992	14.6500694938531	2.94445635785656	0.0140582933009815	0.53822660328721	0.413880334769245	7	1	0	0	0.00666677954545455
MED12L	-	-	MED12L	MED12L	TSS23793	chr3:151086797-151436677	-	-	0.0462116631578947	0.020837438	2.21772288694487	0.866396227180333	0.00428841998644435	0.490189605684028	0.376941304762389	40	1	0	0.0282053	0.0317944897727273
SHOX2	-	-	SHOX2	SHOX2	TSS6987	chr3:158096010-158106163	-	-	0.100053257894737	0.02895622	3.45532869603618	2.02320024493343	0.0254983645733505	0.577669209731549	0.444210532235615	26	6	0	0.02379345	0.0596572136363636
AHSG	-	-	AHSG	AHSG	TSS22030	chr3:186613060-186621318	-	-	0.00557880526315789	0	Inf	3.21649734074274	0.0186974481775008	0.556461552075258	0.427902470915625	4	0	0	0	0.00240902954545455
UTS2B	-	-	UTS2B	UTS2B	TSS30768	chr3:191267154-191330536	-	-	0.0250816842105263	0.005552872	4.51688499402225	2.10187958698659	0.0464752803357504	0.620476421457685	0.477128011623561	15	1	0	0	0.0139857681818182
SMCO1	-	-	SMCO1	SMCO1	TSS29226	chr3:196506878-196515366	-	-	0.0144832789473684	0.000466336	31.0576042753903	2.94662691664804	0.00432688026568983	0.490189605684028	0.376941304762389	8	1	0	0	0.00651910681818182
TM4SF19	-	-	TM4SF19	TM4SF19	TSS11044	chr3:196323545-196338420	-	-	6.28825598110526	2.1478606799192	2.92768336414717	1.09383693425657	0.000541301176569958	0.319516084522737	0.245698416278137	42	36	34	3.13261	3.93575865088591
TM4SF19-AS1	-	-	TM4SF19-AS1	TM4SF19-AS1	TSS4533	chr3:196318331-196325570	-	-	3.47147245789598	1.250241612	2.77664127043628	1.09218254747643	0.0101439087549053	0.528796466449332	0.406628838526689	42	35	27	1.878485	2.20940947727326
SCARNA22	-	-	SCARNA22	SCARNA22	TSS14057	chr4:1974635-1974760	-	-	7.84246684210526	0.873156	8.9817476397176	4.25386515488622	0.0190707811275709	0.556461552075258	0.427902470915625	7	7	7	0	3.88263113636364
LOC100133461	-	-	LOC100133461	LOC100133461	TSS18298	chr4:3673592-3677855	-	-	0.00962106315789474	0	Inf	3.27973988553171	0.0186974481775008	0.556461552075258	0.427902470915625	4	0	0	0	0.00415455
CYTL1	-	-	CYTL1	CYTL1	TSS28397	chr4:5014585-5019470	-	-	0.342565163157895	0.104410964	3.28093094857255	1.43027724704555	0.0178023383878785	0.556461552075258	0.427902470915625	32	21	1	0.0973029	0.207250277272727
HMX1	-	-	HMX1	HMX1	TSS24187	chr4:8846075-8871817	-	-	0.0159256473684211	0.003262372	4.88161600468035	2.27037396081562	0.042817559239893	0.618107208596858	0.475306157025535	8	0	0	0	0.00873060454545455
UCHL1	-	-	UCHL1	UCHL1	TSS383	chr4:41256880-41268429	-	-	0.604583715789474	0.193956464	3.11711042427271	1.29226144709275	0.000391984452081709	0.282524481319557	0.217252967792542	35	32	3	0.256894	0.371272777272727
RPL21P44	-	-	RPL21P44	RPL21P44	TSS15736	chr4:53985498-53987282	-	-	0.130144178947368	0.327990672	-2.5202100827932	1.40754200869501	-0.0391981377236931	0.618107208596858	0.475306157025535	40	28	1	0.1453555	0.242556959090909
FDCSP	-	-	FDCSP	FDCSP	TSS27297	chr4:70226070-70235251	-	-	0.0227951736842105	0	Inf	4.13857350209591	0.0448489010950024	0.618107208596858	0.475306157025535	3	2	0	0	0.00984337045454545
CABS1	-	-	CABS1	CABS1	TSS1322	chr4:70334953-70337116	-	-	0.00549978947368421	0	Inf	3.76858897956376	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.00237490909090909
PPBP	-	-	PPBP	PPBP	TSS20437	chr4:73986438-73988190	-	-	14.6256078947368	5.769707076	2.53489608780563	1.76842070499589	0.0248480586795296	0.575879175372009	0.442834048770379	43	41	33	3.669325	9.59384606590909
SPP1	-	-	SPP1	SPP1	TSS27944	chr4:87975649-87983411	-	-	28.1124733157895	3.12747256	8.98887928717414	2.74297508353872	0.0037240139394042	0.477418587031619	0.367120769242738	43	43	32	2.562035	13.9164501590909
DDIT4L	-	-	DDIT4L	DDIT4L	TSS16715	chr4:100185869-100190498	-	-	1.17917126315789	0.345614092	3.41181476812553	1.53253763349534	0.00480269201881623	0.496155526347963	0.381528921254245	41	39	9	0.3928925	0.705559234090909
ETNPPL	-	-	ETNPPL	ETNPPL	TSS32500	chr4:108742045-108763079	-	-	0.00271404736842105	0	Inf	3.93184845648675	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.001171975
PP12613	-	-	PP12613	PP12613	TSS3830	chr4:121764584-121766808	-	-	0.00474252293412632	0	Inf	3.31743709626956	0.00768695444552016	0.50333020533328	0.387046037134748	5	0	0	0	0.00204790763064545
FAT4	-	-	FAT4	FAT4	TSS24648	chr4:125316411-125492932	-	-	0.00533466789473684	0.0018851112	2.8298956023055	1.37903601923706	0.016766148365081	0.550390622475261	0.423234105658573	27	0	0	0.002280685	0.0033746925
CLGN	-	-	CLGN	CLGN	TSS25223	chr4:140388452-140427661	-	-	0.2076852	0.077270984	2.68775145920233	1.44968151967106	0.00303832333443155	0.454508392225281	0.349503507223053	39	16	1	0.0753895	0.133586213636364
DCLK2	-	-	DCLK2	DCLK2	TSS19811	chr4:150078273-150257456	-	-	0.307590889473684	0.1267572452	2.42661387117053	1.03163978036939	0.00384306126076411	0.485022208236747	0.372967729000239	42	27	1	0.1440345	0.204844500681818
SFRP2	-	-	SFRP2	SFRP2	TSS33502	chr4:153780589-153789076	-	-	0.0265685789473684	0.00096908	27.4162906544025	2.99570794554431	0.00538852670244827	0.50333020533328	0.387046037134748	8	2	0	0	0.0120234090909091
FAM198B	-	-	FAM198B	FAM198B	TSS21137,TSS8367	chr4:158124579-158173050	-	-	2.80201273684211	1.35837008	2.06277565892949	0.761270011408775	0.00650702348987517	0.50333020533328	0.387046037134748	44	44	32	1.65796	1.98176122727273
NPY5R	-	-	NPY5R	NPY5R	TSS17074	chr4:163343938-163351934	-	-	0.00705928421052632	0.00080382	8.78217039950028	2.99776266558502	0.0319897690589794	0.592102427612934	0.455309249787034	6	0	0	0	0.00350504318181818
FSTL5	-	-	FSTL5	FSTL5	TSS34500	chr4:161383891-162164034	-	-	0.0209704010526316	0.010053394	2.08590263672463	2.08033432249754	0.0116117923935811	0.53822660328721	0.413880334769245	20	1	0	0	0.0147675561363636
MSMO1	-	-	MSMO1	MSMO1	TSS1279	chr4:165327665-165343162	-	-	31.3213936842105	15.2408156	2.05509957644331	0.721793037453805	9.74073052332314e-05	0.210588821282439	0.161936573403688	44	44	44	18.00145	22.1847015909091
SH3RF1	-	-	SH3RF1	SH3RF1	TSS5377	chr4:169094255-169271098	-	-	0.220679963157895	0.1040648328	2.12060075647279	0.989814714619891	0.00689106724425008	0.50333020533328	0.387046037134748	40	24	0	0.115478	0.154421366363636
GLRA3	-	-	GLRA3	GLRA3	TSS15599	chr4:174642010-174829315	-	-	0.00258716789473684	0	Inf	4.7825446948108	0.0448489010950024	0.618107208596858	0.475306157025535	3	0	0	0	0.00111718613636364
LOC90768	-	-	LOC90768	LOC90768	TSS32667	chr4:182138659-182144515	-	-	0.00451706263157895	0.0016474568	2.74183980519486	2.00106722138292	0.022935965733576	0.575879175372009	0.442834048770379	11	0	0	0	0.00288660477272727
CLDN22	-	-	CLDN22	CLDN22	TSS1467	chr4:183318066-183320774	-	-	2.07141384210526e-08	8.288071816e-09	2.49927110682901	1.04950973066111	0.00016464642724152	0.210588821282439	0.161936573403688	41	0	0	9.319955e-09	1.36538733045455e-08
