tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	mean other	mean nonaccute stage I, untreated	Fold Change (other vs. nonaccute stage I, untreated)	CV	Wilcoxon P value	FDR	q values	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
MBOAT2	-	-	MBOAT2	MBOAT2	TSS12021	chr2:8856570-9003747	-	-	0.218261941666667	0.0958478656	2.27717060051744	0.917088068676265	0.0304074580813704	0.617225710749589	0.550296396572279	30	23	0	0.118117	0.135549728108108
VSNL1	-	-	VSNL1	VSNL1	TSS20256	chr2:17540539-17656439	-	-	0.104994408333333	0.043648084	2.40547576689353	1.61607180077979	0.035777856880825	0.617225710749589	0.550296396572279	20	9	0	0.0188033	0.0635441891891892
UCN	-	-	UCN	UCN	TSS4295	chr2:27307396-27308262	-	-	0.670276833333333	1.56819204	-2.3396184412361	0.945995638148767	-0.0284873738979178	0.617225710749589	0.550296396572279	34	34	15	0.883308	1.2769762972973
SPDYA	-	-	SPDYA	SPDYA	TSS29831,TSS8846	chr2:28810833-28850609	-	-	0.202111753172825	0.09454880811061	2.13764464313902	0.896524514729634	0.0119173899445635	0.617225710749589	0.550296396572279	35	19	0	0.110841	0.129434087590247
CYP1B1	-	-	CYP1B1	CYP1B1	TSS12002	chr2:38067602-38076181	-	-	1.54507388333333	0.23474928	6.5818045675511	2.84791123327533	0.0156201316581056	0.617225710749589	0.550296396572279	34	25	5	0.205909	0.659719421621622
BCYRN1	-	-	BCYRN1	BCYRN1	TSS21782	chr2:47335314-47335514	-	-	0.920206583333333	3.54014564	-3.84712053154006	1.03241503759822	-0.00813291393903514	0.617225710749589	0.550296396572279	26	26	23	1.91602	2.69043567567568
TSPYL6	-	-	TSPYL6	TSPYL6	TSS15595	chr2:54253177-54256272	-	-	0.00199963916666667	0.0516705548	-25.8399393557254	2.62676223633765	-0.0126954309235655	0.617225710749589	0.550296396572279	17	4	0	0	0.0355610686486486
LOC101927701	-	-	LOC101927701	LOC101927701	TSS28531	chr2:67796053-67825562	-	-	0.0105359	0	Inf	4.24102777235599	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00341704864864865
DYSF	-	-	DYSF	DYSF	TSS10947,TSS28868	chr2:71453622-71686763	-	-	4.69293375	2.02966512	2.31217145319027	1.12990049615623	0.048648283517092	0.617225710749589	0.550296396572279	36	36	24	1.59591	2.89342791891892
TLX2	-	-	TLX2	TLX2	TSS30028	chr2:74514468-74517148	-	-	0.0137761416666667	0.004015736	3.43053967359076	2.15447130376404	0.0117051357386364	0.617225710749589	0.550296396572279	9	0	0	0	0.00718127297297297
MAL	-	-	MAL	MAL	TSS15822	chr2:95025654-95053992	-	-	0.639534333333333	1.47139904	-2.30073502439014	0.928091205390014	-0.0220980137929681	0.617225710749589	0.550296396572279	33	33	17	0.832049	1.20160508108108
LOC100506123	-	-	LOC100506123	LOC100506123	TSS2949	chr2:97416165-97424027	-	-	0.0931433811616667	0.0384348666456	2.42340846452058	1.40620469034155	0.0316638700592541	0.617225710749589	0.550296396572279	21	9	0	9.99913e-06	0.0561781686508108
RGPD3	-	-	RGPD3	RGPD3	TSS3827	chr2:106404679-106468345	-	-	0.21035755	0.101578084	2.07089503676797	0.833749203480722	0.00942766116488553	0.617225710749589	0.550296396572279	36	21	0	0.118118	0.136857910810811
SULT1C2P1	-	-	SULT1C2P1	SULT1C2P1	TSS14397	chr2:108322237-108353798	-	-	0.0336227583333333	0.0112674	2.9840742614386	2.78565158887197	0.00187613295166638	0.617225710749589	0.550296396572279	7	2	0	0	0.0185177864864865
SH3RF3	-	-	SH3RF3	SH3RF3	TSS34210	chr2:109129540-109504636	-	-	0.0910363583333333	0.0317684772	2.86561920359637	1.14966628815031	0.010838156664369	0.617225710749589	0.550296396572279	26	8	0	0.0299352	0.0509904927027027
MERTK	-	-	MERTK	MERTK	TSS7593	chr2:111898613-112029368	-	-	1.70316616666667	0.5243474	3.24816365384222	1.20434927121209	0.0270342065801073	0.617225710749589	0.550296396572279	36	35	10	0.489876	0.906667
TMEM37	-	-	TMEM37	TMEM37	TSS6210	chr2:119431869-119438520	-	-	1.83036341666667	0.856105644	2.13801115492549	0.851927120572774	0.0350345715130116	0.617225710749589	0.550296396572279	37	34	18	0.924564	1.17208113783784
LOC105373609	-	-	LOC105373609	LOC105373609	TSS23825	chr2:127560044-127570962	-	-	0.0270628833333333	0.01282102	2.11082139590558	1.95243282486841	0.0425420077940476	0.617225710749589	0.550296396572279	14	2	0	0	0.0174400027027027
TUBA3E	-	-	TUBA3E	TUBA3E	TSS5172	chr2:130191744-130198461	-	-	0.0100379583333333	0.00401844	2.49797392354579	3.14027283448529	0.0234876481961749	0.617225710749589	0.550296396572279	5	1	0	0	0.00597071621621622
LOC440910	-	-	LOC440910	LOC440910	TSS36315	chr2:131279289-131299819	-	-	0.0034979	0	Inf	4.25386801726732	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00113445405405405
ZNF806	-	-	ZNF806	ZNF806	TSS7163	chr2:132307143-132318747	-	-	0.00360589166666667	0	Inf	4.30708011487263	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00116947837837838
LOC101929319	-	-	LOC101929319	LOC101929319	TSS17101	chr2:151337825-151379371	-	-	0.00993419166666667	0.001771812	5.60679782429889	2.70412909659654	0.0234876481961749	0.617225710749589	0.550296396572279	5	0	0	0	0.00441907027027027
MIR4774	-	-	MIR4774	MIR4774	TSS28727	chr2:168582942-168583018	-	-	7.27621666666667	0	Inf	4.61877868112746	0.0425592396331648	0.617225710749589	0.550296396572279	2	2	2	0	2.35985405405405
CYBRD1	-	-	CYBRD1	CYBRD1	TSS22715,TSS9625	chr2:171522246-171558133	-	-	2.5527525	1.01720312	2.50957989590122	1.11397885559186	0.0459947209605798	0.617225710749589	0.550296396572279	35	35	16	0.925652	1.51521913513514
DLX1	-	-	DLX1	DLX1	TSS16953	chr2:172085479-172089673	-	-	0.0175288333333333	0.001812556	9.67078166596416	2.88036169006436	0.0406563354384856	0.617225710749589	0.550296396572279	6	1	0	0	0.00690972702702703
HOXD3	-	-	HOXD3	HOXD3	TSS27140	chr2:176164076-176173098	-	-	0.003981425	0	Inf	3.46938131361182	0.0112289122747518	0.617225710749589	0.550296396572279	3	0	0	0	0.00129127297297297
SLC40A1	-	-	SLC40A1	SLC40A1	TSS18329	chr2:189560589-189580811	-	-	6.591128	2.3915626072	2.75599224547033	1.43001109064673	0.0381009359613037	0.617225710749589	0.550296396572279	37	35	24	2.24541	3.75358381567568
MIR4775	-	-	MIR4775	MIR4775	TSS26126	chr2:207754806-207754881	-	-	1.23705000000001e-72	0	Inf	6.08276253029817	0.0112289122747518	0.617225710749589	0.550296396572279	3	0	0	0	4.01205405405409e-73
IDH1-AS1	-	-	IDH1-AS1	IDH1-AS1	TSS32696	chr2:208255232-208256194	-	-	0.337903083333333	1.07930232	-3.19411799783814	1.06950481262305	-0.0167290379543274	0.617225710749589	0.550296396572279	30	30	11	0.467415	0.838848513513514
CXCR2P1	-	-	CXCR2P1	CXCR2P1	TSS9900	chr2:218059154-218061290	-	-	0.633208241666667	0.250134784	2.53146816104819	1.64569475995531	0.0399521905039415	0.617225710749589	0.550296396572279	29	24	2	0.264	0.374374824324324
SLC16A14	-	-	SLC16A14	SLC16A14	TSS33033	chr2:230034973-230068999	-	-	0.0353131875	0.0102059992	3.46004215834154	1.42579534975746	0.0170802722665414	0.617225710749589	0.550296396572279	23	1	0	0.00801414	0.0183488710810811
EFHD1	-	-	EFHD1	EFHD1	TSS17162,TSS27077	chr2:232606056-232682781	-	-	0.0605849416666667	0.001781852	34.0011076490453	2.50321711205861	0.000147171196032094	0.536297389690048	0.478143596252887	10	2	0	0	0.0208531243243243
LINC01237	-	-	LINC01237	LINC01237	TSS24474	chr2:241881362-242078722	-	-	0.0455751833333333	0.272696396	-5.98344046156699	2.14801921680611	-0.0348010593840942	0.617225710749589	0.550296396572279	18	15	2	0	0.199035462162162
SRGAP3	-	-	SRGAP3	SRGAP3	TSS19094	chr3:8980590-9249685	-	-	0.405768133333333	0.1982144536	2.04711677662104	0.760196819028671	0.0141012047378598	0.617225710749589	0.550296396572279	36	33	0	0.217274	0.265529160540541
CAND2	-	-	CAND2	CAND2	TSS22328	chr3:12796671-12834814	-	-	0.0549930083333333	0.0196876008	2.7932813597751	0.985511014586378	0.00206977875276646	0.617225710749589	0.550296396572279	27	0	0	0.0166114	0.0311380032432432
VENTXP7	-	-	VENTXP7	VENTXP7	TSS32849	chr3:21405725-21406685	-	-	0.02115875	0	Inf	3.68522777345264	0.0112289122747518	0.617225710749589	0.550296396572279	3	2	0	0	0.0068622972972973
RBMS3-AS3	-	-	RBMS3-AS3	RBMS3-AS3	TSS18279	chr3:29264193-29280939	-	-	0.00937225	0	Inf	4.2594416264741	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00303964864864865
C3orf35	-	-	C3orf35	C3orf35	TSS13784,TSS15231,TSS20713	chr3:37386268-37435497	-	-	0.295236891666667	0.097731612	3.02089452557752	1.63355651842896	0.0264788213905483	0.617225710749589	0.550296396572279	26	16	1	0.0664485	0.161787378378378
CCR3	-	-	CCR3	CCR3	TSS29270	chr3:46242380-46266706	-	-	0.480763375	0.20826366	2.30843621494023	1.25406650198103	0.0379843797330177	0.617225710749589	0.550296396572279	28	20	3	0.12959	0.296641945945946
CAMP	-	-	CAMP	CAMP	TSS10293	chr3:48223346-48225491	-	-	16.1906425	39.9702168	-2.46872332583466	1.26118033048637	-0.00550989888816232	0.617225710749589	0.550296396572279	37	37	37	22.9636	32.2579224324324
MIR5193	-	-	MIR5193	MIR5193	TSS7344	chr3:49806136-49806245	-	-	23.683475	2.99464320301022	7.90861327860138	1.92324551012234	0.0299298847192786	0.617225710749589	0.550296396572279	16	13	13	0	9.70453459662853
GRM2	-	-	GRM2	GRM2	TSS17018	chr3:51707064-51718609	-	-	0.0769748416666667	0.0349683148	2.2012739849467	1.14702493675441	0.0306130772902825	0.617225710749589	0.550296396572279	25	8	0	0.0385735	0.0485920532432432
WNT5A	-	-	WNT5A	WNT5A	TSS19997,TSS3044	chr3:55465714-55487642	-	-	0.168075633333333	0.0626347388	2.68342514958062	0.832207343724307	0.00124485804148074	0.617225710749589	0.550296396572279	35	16	0	0.0703023	0.0968317856756757
LRTM1	-	-	LRTM1	LRTM1	TSS21041,TSS35468	chr3:54918353-54967088	-	-	0.00516684166666667	0	Inf	4.29405350013983	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00167573243243243
CADPS	-	-	CADPS	CADPS	TSS625	chr3:62398345-62875389	-	-	0.00578587916666667	0.0018124828	3.19223948865427	1.51753682201529	0.00916386148526392	0.617225710749589	0.550296396572279	13	0	0	0	0.00310115189189189
SYNPR-AS1	-	-	SYNPR-AS1	SYNPR-AS1	TSS35747	chr3:63423595-63550051	-	-	0.0635318416666667	0.009091368	6.98814982153034	2.27068667309911	0.015482944912685	0.617225710749589	0.550296396572279	7	4	0	0	0.0267477378378378
IGSF11-AS1	-	-	IGSF11-AS1	IGSF11-AS1	TSS27780	chr3:118943075-118948241	-	-	0.007224375	0	Inf	4.68347392388707	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00234304054054054
STXBP5L	-	-	STXBP5L	STXBP5L	TSS23500	chr3:120908202-121424761	-	-	0.0172911166666667	0.0010230296	16.9018732856475	4.36693977453042	0.00523288142823276	0.617225710749589	0.550296396572279	15	1	0	0	0.00629916594594595
CCDC37-AS1	-	-	CCDC37-AS1	CCDC37-AS1	TSS30118	chr3:126393031-126394798	-	-	0.0104593333333333	0	Inf	4.29401171214228	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.00339221621621622
RBP2	-	-	RBP2	RBP2	TSS12197	chr3:139452883-139476510	-	-	0.0231770833333333	0	Inf	4.24240673229662	0.0425592396331648	0.617225710749589	0.550296396572279	2	2	0	0	0.00751689189189189
GPR149	-	-	GPR149	GPR149	TSS6643	chr3:154337671-154429715	-	-	0.146416416666667	0.032707304	4.47656635553535	2.67415654868451	0.0422378997739309	0.617225710749589	0.550296396572279	20	6	1	0.0157245	0.0695859351351351
LINC01487	-	-	LINC01487	LINC01487	TSS33126	chr3:155240944-155243123	-	-	0.04802275	0	Inf	4.64644163766729	0.0425592396331648	0.617225710749589	0.550296396572279	2	2	0	0	0.0155749459459459
SHOX2	-	-	SHOX2	SHOX2	TSS6987	chr3:158096010-158106163	-	-	0.0602973166666667	0.02895622	2.08236146384669	1.29882486710396	0.0266708456048739	0.617225710749589	0.550296396572279	21	5	0	0.024512	0.0391209
SAMD7	-	-	SAMD7	SAMD7	TSS15423	chr3:169911571-169939168	-	-	0.00508708333333333	0.0008825856	5.76384130143675	2.36763365995192	0.0406563354384856	0.617225710749589	0.550296396572279	6	0	0	0	0.00224620648648649
LINC01209	-	-	LINC01209	LINC01209	TSS26274	chr3:176814155-176817001	-	-	0.00244615833333333	0	Inf	4.25410362995454	0.0425592396331648	0.617225710749589	0.550296396572279	2	0	0	0	0.000793348648648649
